Time,real,fake,rec,fake_det,rec_det,fake_dot_det,rec_dot_det,real_cumsum,fake_cumsum,rec_cumsum,fake_dot_det_cumsum,rec_dot_det_cumsum
2011-08-05 08:15:00,0.0,0.5899999737739563,0.8199999928474426,0.0,0.0,0.0,0.0,0.0,0.5899999737739563,0.8199999928474426,0.0,0.0
2011-08-05 08:30:00,0.0,0.5600000023841858,0.7099999785423279,0.0,0.0,0.0,0.0,0.0,1.149999976158142,1.5299999713897705,0.0,0.0
2011-08-05 08:45:00,0.0,0.6399999856948853,0.7300000190734863,0.0,0.0,0.0,0.0,0.0,1.7899999618530273,2.259999990463257,0.0,0.0
2011-08-05 09:00:00,0.0,0.46000000834465027,0.6200000047683716,0.0,0.0,0.0,0.0,0.0,2.2499999701976776,2.8799999952316284,0.0,0.0
2011-08-05 09:15:00,0.0,0.27000001072883606,0.3799999952316284,0.0,0.0,0.0,0.0,0.0,2.5199999809265137,3.259999990463257,0.0,0.0
2011-08-05 09:30:00,0.0,0.20000000298023224,0.18000000715255737,0.0,0.0,0.0,0.0,0.0,2.719999983906746,3.439999997615814,0.0,0.0
2011-08-05 09:45:00,0.0,0.11999999731779099,0.18000000715255737,0.0,0.0,0.0,0.0,0.0,2.839999981224537,3.6200000047683716,0.0,0.0
2011-08-05 10:00:00,0.0,0.17000000178813934,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,3.0099999830126762,4.020000010728836,0.0,0.0
2011-08-05 10:15:00,0.0,0.1599999964237213,0.5,0.0,0.0,0.0,0.0,0.0,3.1699999794363976,4.520000010728836,0.0,0.0
2011-08-05 10:30:00,0.0,0.0,0.44999998807907104,0.0,0.0,0.0,0.0,0.0,3.1699999794363976,4.969999998807907,0.0,0.0
2011-08-05 10:45:00,0.0,0.11999999731779099,0.5,0.0,0.0,0.0,0.0,0.0,3.2899999767541885,5.469999998807907,0.0,0.0
2011-08-05 11:00:00,0.0,0.11999999731779099,0.5299999713897705,0.0,0.0,0.0,0.0,0.0,3.4099999740719795,5.999999970197678,0.0,0.0
2011-08-05 11:15:00,0.0,0.18000000715255737,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,3.589999981224537,6.489999979734421,0.0,0.0
2011-08-05 11:30:00,0.0,0.1899999976158142,0.47999998927116394,0.0,0.0,0.0,0.0,0.0,3.779999978840351,6.969999969005585,0.0,0.0
2011-08-05 11:45:00,0.0,0.18000000715255737,0.47999998927116394,0.0,0.0,0.0,0.0,0.0,3.9599999859929085,7.449999958276749,0.0,0.0
2011-08-05 12:00:00,0.0,0.12999999523162842,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,4.089999981224537,7.939999967813492,0.0,0.0
2011-08-05 12:15:00,0.0,0.14000000059604645,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,4.229999981820583,8.429999977350235,0.0,0.0
2011-08-05 12:30:00,0.0,0.12999999523162842,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,4.359999977052212,8.919999986886978,0.0,0.0
2011-08-05 12:45:00,0.0,0.0,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,4.359999977052212,9.409999996423721,0.0,0.0
2011-08-05 13:00:00,0.0,0.11999999731779099,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,4.479999974370003,9.900000005960464,0.0,0.0
2011-08-05 13:15:00,0.0,0.14000000059604645,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,4.619999974966049,10.390000015497208,0.0,0.0
2011-08-05 13:30:00,0.0,0.20999999344348907,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,4.829999968409538,10.88000002503395,0.0,0.0
2011-08-05 13:45:00,0.0,0.23000000417232513,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,5.059999972581863,11.370000034570694,0.0,0.0
2011-08-05 14:00:00,0.0,0.18000000715255737,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,5.239999979734421,11.860000044107437,0.0,0.0
2011-08-05 14:15:00,0.0,0.1899999976158142,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,5.429999977350235,12.35000005364418,0.0,0.0
2011-08-05 14:30:00,0.0,0.17000000178813934,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,5.599999979138374,12.840000063180923,0.0,0.0
2011-08-05 14:45:00,0.0,0.17000000178813934,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,5.769999980926514,13.330000072717667,0.0,0.0
2011-08-05 15:00:00,0.0,0.18000000715255737,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,5.949999988079071,13.82000008225441,0.0,0.0
2011-08-05 15:15:00,0.0,0.18000000715255737,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,6.129999995231628,14.310000091791153,0.0,0.0
2011-08-05 15:30:00,0.0,0.18000000715255737,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,6.310000002384186,14.800000101327896,0.0,0.0
2011-08-05 15:45:00,0.0,0.18000000715255737,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,6.490000009536743,15.29000011086464,0.0,0.0
2011-08-05 16:00:00,0.0,0.1899999976158142,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,6.680000007152557,15.780000120401382,0.0,0.0
2011-08-05 16:15:00,0.0,0.18000000715255737,0.49000000953674316,0.0,0.0,0.0,0.0,0.0,6.860000014305115,16.270000129938126,0.0,0.0
